	Score	0.95 MoE	P-Value	FDR
RPRD2	0.3838568700760675		0.20511869083297654	0.9609761533318476
AC025048.6	0.3838547921420921		0.20512344798059085	0.9609761533318476
HES7	0.38379645233404047		0.2052043194900338	0.9611408199643494
NPM1P27	0.38365397295080267		0.20539460539460538	0.9611477572559367
FTH1P11	0.3836396932044717		0.20542314828029115	0.9611477572559367
FPR1	0.38361780877296575		0.20545644831359117	0.9611477572559367
SIPA1L1	0.38353987347717056		0.20556586270871985	0.9611477572559367
CNTN2	0.38353077134652724		0.20557537700394843	0.9611477572559367
LMO3	0.3835083798373298		0.20561343418486275	0.9611477572559367
RPS2P7	0.38334965392901793		0.20578944864659152	0.9611477572559367
AC008026.1	0.3833318063835696		0.20581323438466295	0.9611477572559367
CFAP43	0.3831683370140659		0.20601779173207746	0.9611477572559367
CCBE1	0.3831207763776582		0.20607963465106321	0.9611477572559367
AC008878.1	0.38307481394184195		0.206141477570049	0.9611477572559367
KLHL41	0.38306185084726935		0.20616526330812046	0.9611477572559367
FAM153A	0.38306055966576047		0.20617002045573474	0.9611477572559367
BOLA2B	0.3830593803275503		0.2061890490461919	0.9611477572559367
BOLA2	0.3830593803275503		0.2061890490461919	0.9611477572559367
TMEM255A	0.3830457916777305		0.20621759193187764	0.9611477572559367
CLDND2	0.3830413727623258		0.20622710622710622	0.9611477572559367
TYRO3P	0.3829754827254466		0.2063412777698492	0.9611477572559367
AC203630.1	0.3829512237682775		0.20642214927929214	0.9611477572559367
ZNF395	0.3829416432276541		0.2064411778697493	0.9611477572559367
SNAPC2	0.38292029291171076		0.20647447790304932	0.9611477572559367
IGSF1	0.3828779551532831		0.20652204937919225	0.9611477572559367
AC073621.1	0.3828477382833214		0.20655534941249226	0.9611477572559367
TFCP2L1	0.3828035499361526		0.20657437800294942	0.9611477572559367
PLPPR5	0.382803310637064		0.20657913515056373	0.9611477572559367
AC008770.2	0.3827748887182954		0.20662670662670662	0.9611477572559367
EPB41L5	0.3827416512570505		0.20666000666000667	0.9611477572559367
MR1	0.38273641374185385		0.20667903525046383	0.9611477572559367
AC117395.2	0.38271132871680213		0.20672660672660673	0.9611477572559367
AC112484.1	0.38271103591503486		0.20673136387422103	0.9611477572559367
EZH1	0.3826165058066119		0.2068835925978783	0.9611477572559367
HSPB8	0.382586378430622		0.20696446410732125	0.9611477572559367
PHBP6	0.38258196593807		0.20697397840254983	0.9611477572559367
ALDH1A3	0.3825422470633569		0.2070453356167642	0.9611477572559367
AL583832.1	0.3825286879951376		0.20707387850244993	0.9611477572559367
TBC1D10B	0.38250104376033683		0.20712144997859283	0.9611477572559367
AC138894.1	0.38247761196793567		0.20715950715950715	0.9611477572559367
PCP2	0.3824064950018055		0.2072451358165644	0.9611477572559367
TERF2IP	0.3824011951361204		0.20726416440702156	0.9611477572559367
ARHGAP29	0.3823677145444291		0.207287950145093	0.9611477572559367
OR2H2	0.38234268040687336		0.20734979306407877	0.9611477572559367
GRIA4	0.38232956334616136		0.20737833594976451	0.9611477572559367
AC027237.1	0.3822584675406758		0.20746872175443604	0.9611477572559367
C2CD4A	0.38225244035604755		0.20748299319727892	0.9611477572559367
DSG3	0.3822361064543773		0.20750677893535036	0.9611477572559367
ANKRD1	0.38222090455265745		0.20752580752580752	0.9611477572559367
ANKRD42	0.38221652609778417		0.20753056467342182	0.9611477572559367
CLCA4	0.38210500938261965		0.2076875505446934	0.9611477572559367
LGALS14	0.3820896407762562		0.20772085057799344	0.9611477572559367
AP000936.3	0.3820801721434321		0.20772560772560772	0.9611477572559367
PLCL2	0.38206763237341845		0.2077398791684506	0.9611477572559367
POU5F1	0.3820611854486041		0.20774463631606488	0.9611477572559367
RNF224	0.38204484996425675		0.20776366490652204	0.9611477572559367
AC068587.8	0.38203991075225074		0.20777317920175062	0.9611477572559367
PHACTR2P1	0.3819621234902471		0.20786356500642214	0.9611477572559367
CASS4	0.3819587090256781		0.20786832215403644	0.9611477572559367
COLQ	0.3819579820148316		0.20787307930165072	0.9611477572559367
IGFL2	0.3819354450134427		0.2078873507444936	0.9611477572559367
ZNF630	0.3819124285414385		0.20792540792540792	0.9611477572559367
OR6L2P	0.3818926101260809		0.2079491936634794	0.9611477572559367
COX6B1	0.3818532328078827		0.20802530802530803	0.9612881952077379
SMPDL3B	0.3817944305516115		0.20807287950145092	0.9612967032967032
ITLN2	0.3817072888918028		0.20820607963465107	0.9614624505928854
SLC15A1	0.3817047476265591		0.20821559392987965	0.9614624505928854
KCNN3	0.38169053938154557		0.20824889396317967	0.9614624505928854
HIST2H4B	0.3816507281329641		0.2082917082917083	0.9614624505928854
AP002001.1	0.3816111427440149		0.20835355121069407	0.961536772777168
KRT7	0.38156332222376765		0.2084296655725227	0.9616769095697981
CICP16	0.38146848587585835		0.20857238000095144	0.9619205986281438
ZFP2	0.3814325606792309		0.20859616573902287	0.9619205986281438
OR5H14	0.381379077217431		0.2086770372484658	0.9619205986281438
CCDC169-SOHLH2	0.38136542259847933		0.20868179439608012	0.9619205986281438
THEGL	0.3813030406010906		0.20874839446268018	0.9619205986281438
VWCE	0.38122162457987374		0.20884829456258028	0.9619205986281438
AL390728.2	0.3811629945822072		0.20896722325293754	0.9619205986281438
FLI1	0.38112789856806806		0.20900528043385186	0.9619205986281438
SEC11C	0.38102413810714975		0.20911945197659484	0.9619205986281438
TAPBPL	0.3810196495147836		0.20912896627182342	0.9619205986281438
MRAP2	0.38099617175298794		0.20915750915750916	0.9619205986281438
PLAU	0.3809429000102189		0.20926216640502354	0.9619205986281438
HIST1H2APS5	0.3808868395463525		0.2093335236192379	0.9619205986281438
H6PD	0.38082622609341427		0.2093810950953808	0.9619205986281438
AC087393.3	0.38080307100268385		0.2094286665715237	0.9619205986281438
RAB28P5	0.3807872914195476		0.20947623804766663	0.9619205986281438
BTK	0.3807706911847526		0.20949050949050949	0.9619205986281438
AL355355.1	0.3807465339862393		0.20951429522858095	0.9619205986281438
CNTNAP1	0.38067453628038445		0.2095904095904096	0.9619205986281438
HSH2D	0.38060583424790906		0.20966176680462395	0.9619205986281438
RTL9	0.3806017852023778		0.20966652395223823	0.9619205986281438
SPATA31A1	0.3805707496439551		0.20969982398553827	0.9619205986281438
TTC23L	0.3805124163006257		0.20975215260929547	0.9619205986281438
WDR93	0.3804546569165787		0.20981399552828126	0.9619205986281438
CHURC1-FNTB	0.38037830930517313		0.20991865277579563	0.9619205986281438
PAX6	0.3803635702609053		0.20994719566148137	0.9619205986281438
CSRP1	0.3803555050119397		0.20995195280909568	0.9619205986281438
SPEF2	0.380288448739542		0.2100328243185386	0.9619205986281438
AGO1	0.38026933177659517		0.21004709576138147	0.9619205986281438
MYL4	0.3802007716707157		0.21021835307549594	0.9619205986281438
ADAM22	0.3801911837933703		0.2102373816659531	0.9619205986281438
LAMC2	0.3801854778558581		0.21024213881356738	0.9619205986281438
CAV1	0.3801567152366805		0.21027543884686742	0.9619205986281438
GNL3LP1	0.3801172676049255		0.21031825317539604	0.9619205986281438
RHOF	0.3800027718963783		0.21042766757052472	0.9619205986281438
GGNBP1	0.3799960121628624		0.21045621045621046	0.9619205986281438
TAF1L	0.37995567395173213		0.21049426763712478	0.9619205986281438
PKP2	0.37988955702489696		0.21055135340849626	0.9619205986281438
KRT16	0.37988714664151785		0.21057038199895342	0.9619205986281438
AC079250.1	0.3797323254548704		0.21076542505113935	0.9619205986281438
AC132942.1	0.37965880294254073		0.21085581085581084	0.9619205986281438
KRT18P4	0.3796348011891207		0.21087483944626803	0.9619205986281438
LCN2	0.3795965924945689		0.2109271680700252	0.9619205986281438
CTXN1	0.37958179401755565		0.21095571095571095	0.9619205986281438
GOLGA6L22	0.37951648162569945		0.21101279672708245	0.9619205986281438
GDPD1	0.37944777128749957		0.21112221112221113	0.9619205986281438
SLC16A4	0.3794149771441406		0.2111745397459683	0.9619205986281438
TUBBP10	0.3794103257810829		0.2111792968935826	0.9619205986281438
AL096701.1	0.37939886287921737		0.2111888111888112	0.9619205986281438
TM4SF1	0.37930593850430966		0.21129346843632557	0.9619205986281438
RPL7	0.37929514978432105		0.21131725417439703	0.9619205986281438
TENM4	0.3792737143449662		0.21134579706008277	0.9619205986281438
NINL	0.37921176193720196		0.21139336853622567	0.9619205986281438
MEF2B	0.3791866060548472		0.21141715427429714	0.9619205986281438
ZFR	0.3791812485913845		0.2114219114219114	0.9619205986281438
SLC4A1	0.379063419156258		0.21150278293135436	0.9619205986281438
NIPAL1	0.379058590502365		0.21150754007896866	0.9619205986281438
SYT2	0.37904821820032647		0.2115313258170401	0.9619205986281438
AC087163.2	0.37902460600220694		0.21155986870272583	0.9619205986281438
SVILP1	0.3790176702466987		0.2115693829979544	0.9619205986281438
C16orf89	0.3790117878044388		0.21157414014556872	0.9619205986281438
RP1L1	0.3790068148357022		0.2115884115884116	0.9619205986281438
TC2N	0.37898598521005683		0.21162171162171162	0.9619205986281438
TNFSF13B	0.37896669354708196		0.21166452595024024	0.9619205986281438
RAB4B	0.37890253096525567		0.2117358831644546	0.9619205986281438
B3GNT3	0.3788554866791691		0.21179296893582608	0.9619205986281438
CCDC3	0.3788553424401983		0.21179772608344036	0.9619205986281438
PATE4	0.37882945222634856		0.21180724037866894	0.9619205986281438
AP002414.2	0.37870910683667225		0.21194044051186908	0.9619205986281438
OR7E126P	0.37868025509101383		0.21196898339755482	0.9619205986281438
VAT1	0.378643691284537		0.2120260691689263	0.9619205986281438
RCC2P6	0.37859461322806215		0.2120926692355264	0.9619205986281438
ACSF3	0.3785806317179636		0.21211169782598355	0.9619205986281438
ADH4	0.3785381681282146		0.21215451215451214	0.9619205986281438
RPS3AP46	0.378507317694646		0.21220684077826935	0.9619205986281438
ITGAM	0.3784778580210464		0.21224489795918366	0.9619205986281438
INHBA	0.37847502539542627		0.21224965510679797	0.9619205986281438
AP000350.4	0.37842767438815406		0.21234479805908377	0.9619205986281438
AP000350.12	0.37842767438815406		0.21234479805908377	0.9619205986281438
ULK2	0.3784150159932		0.2123828552399981	0.9619205986281438
HSPB9	0.3784078463390297		0.2123876123876124	0.9619205986281438
TTLL5	0.3782717154308477		0.21250178393035535	0.9619205986281438
APAF1	0.3782495503436917		0.2125208125208125	0.9619205986281438
WDR13	0.37824353906015773		0.2125255696684268	0.9619205986281438
PSPC1P2	0.3781136946274077		0.21270158413015555	0.9619205986281438
CLIC2	0.37797429234088004		0.2128347842633557	0.9619205986281438
CALHM1	0.37797177544101185		0.21284905570619855	0.9619205986281438
PVALB	0.37792463121317554		0.21289187003472718	0.9619205986281438
P2RY6	0.3778874710546873		0.21292517006802722	0.9619205986281438
TLR8	0.3778703570862066		0.2129346843632558	0.9619205986281438
KCNG2	0.37780769605085907		0.21301079872508444	0.9619205986281438
C6orf223	0.37772365903266775		0.21306788449645592	0.9619205986281438
NELL2	0.37768906275808606		0.21310118452975596	0.9619205986281438
CTAGE4	0.3776619995735309		0.21315827030112744	0.9619205986281438
VNN1	0.37765848719767303		0.21316778459635602	0.9619205986281438
C11orf45	0.3776582288540743		0.21317254174397032	0.9619205986281438
PHYKPL	0.3776319875312758		0.21321059892488464	0.9619205986281438
RPSAP28	0.3776286842003781		0.2132248703677275	0.9619205986281438
AL590627.1	0.37758675603631575		0.2132771989914847	0.9619205986281438
IVL	0.3775575740921751		0.21330098472955616	0.9619205986281438
GJA1	0.3774963081120212		0.21334379905808476	0.9619205986281438
OTUD1	0.37741968330922954		0.21341991341991343	0.9619205986281438
HSPE1P3	0.37739080830908955		0.21344369915798486	0.9619205986281438
AC073861.1	0.3773708391799211		0.2134722420436706	0.9619205986281438
ST6GALNAC1	0.37727901338247705		0.21356738499595643	0.9619205986281438
FAM83G	0.377230968233473		0.21361971361971363	0.9619205986281438
CLLU1	0.3771971151399519		0.21366252794824223	0.9619205986281438
MEFV	0.3771753611401599		0.21371485657199943	0.9619205986281438
GGT5	0.37715618514058286		0.2137386423100709	0.9619205986281438
AC233699.1	0.3770799416773508		0.21380999952428523	0.9619205986281438
AC233699.6	0.3770799416773508		0.21380999952428523	0.9619205986281438
SAA1	0.3770752985701512		0.2138337852623567	0.9619205986281438
GGTA1P	0.3770731367100412		0.21384329955758527	0.9619205986281438
FAM124B	0.37697307577611605		0.21393844250987107	0.9619205986281438
POSTN	0.3769690778331451		0.21394319965748537	0.9619205986281438
C1orf100	0.37690434264295847		0.21403834260977117	0.9619205986281438
KCND1	0.3768647813212332		0.21410494267637126	0.9619205986281438
AL645924.2	0.37679039027288175		0.21419532848104278	0.9619205986281438
UNC80	0.37678337705862286		0.21420959992388564	0.9619205986281438
CATSPERG	0.3767815535952422		0.21421911421911422	0.9619205986281438
NALCN	0.37677396319764944		0.2142333856619571	0.9619205986281438
AC244636.2	0.3767432129329201		0.21427144284287142	0.9619205986281438
CCDC141	0.3766874024670135		0.21430950002378574	0.9619205986281438
THBS4	0.37663833352940296		0.21438561438561438	0.9619205986281438
TAS2R20	0.37657195501309154		0.21448551448551448	0.9619205986281438
MAFA	0.3765301146584966		0.21459492888064316	0.9619205986281438
MYPN	0.37651722991861525		0.21460444317587174	0.9619205986281438
APOBEC3G	0.37645201948898266		0.21469007183292899	0.9619205986281438
PLG	0.3764393537437224		0.21470434327577184	0.9619205986281438
RPA3	0.37638656317077596		0.21473288616145758	0.9619205986281438
RIMKLA	0.37636360919381046		0.2147899719328291	0.9619205986281438
AC025283.2	0.3763009313103123		0.21481851481851483	0.9619205986281438
BMPR1A	0.3762433570729856		0.21489938632795777	0.9619205986281438
AS3MT	0.3762319280705931		0.21490890062318635	0.9619205986281438
PLAC8L1	0.37613956154057193		0.21505161505161505	0.9619205986281438
NWD1	0.3761367125845787		0.21506112934684363	0.9619205986281438
TAC4	0.3760875529135182		0.2151229722658294	0.9619205986281438
TYW5	0.37597433514275636		0.2152323866609581	0.9619205986281438
EMX2	0.3759406162480837		0.21529422957994387	0.9619205986281438
MCUB	0.37593154847167026		0.21530374387517245	0.9619205986281438
CLDN4	0.3759072244162107		0.2153275296132439	0.9619205986281438
RYR1	0.37584364654230323		0.21537510108938682	0.9619205986281438
PRAM1	0.3758098106985501		0.2154179154179154	0.9619205986281438
PURG	0.37580632443736994		0.21542267256552972	0.9619205986281438
CADM1	0.37577213333704634		0.21544645830360115	0.9619205986281438
UXT	0.37575188569641443		0.21545597259882973	0.9619205986281438
C19orf33	0.3757249427627166		0.21548451548451547	0.9619205986281438
PLA2G4F	0.3756339158097869		0.2155320869606584	0.9619205986281438
MAOA	0.37563149781478433		0.21553684410827267	0.9619205986281438
HIST2H2AB	0.3755900201605119		0.2155653869939584	0.9619205986281438
COL6A2	0.3755754490185917		0.21559868702725846	0.9619205986281438
FNBP1	0.3755417372058096		0.21565577279862994	0.9619205986281438
ADA	0.37553848665524997		0.21566052994624424	0.9619205986281438
PTPRF	0.37544972240732033		0.2157794586366015	0.9619205986281438
TPI1P1	0.37541895791919355		0.2158270301127444	0.9619205986281438
THOC3	0.37539777046533424		0.21583178726035868	0.9619205986281438
ST14	0.375367915597898		0.2158746015888873	0.9619205986281438
RAD21L1	0.375366736441029		0.2158793587365016	0.9619205986281438
SPAG11B	0.3752837971619937		0.21601731601731602	0.9619205986281438
PSEN1	0.375257064807714		0.21603634460777318	0.9619205986281438
OLIG1	0.37518641785567713		0.21614100185528756	0.9619205986281438
LRRD1	0.3750390303055986		0.21630750202178772	0.9619205986281438
MON2	0.3749755851257507		0.21634080205508777	0.9619205986281438
QRFP	0.37496862950504517		0.21634555920270207	0.9619205986281438
HSPA8P15	0.37487488929889845		0.2164359450073736	0.9619205986281438
CFL1P5	0.37487248485544566		0.21644070215498787	0.9619205986281438
SDS	0.37479874413362646		0.21649778792635935	0.9619205986281438
ITGAX	0.37478657747338556		0.21650730222158793	0.9619205986281438
AC133548.2	0.37473060753974147		0.21660720232148803	0.9619205986281438
MGAT4EP	0.3747049681141515		0.21664050235478807	0.9619205986281438
PCDHGA8	0.37463734591131415		0.21668807383093097	0.9619205986281438
INO80B	0.3746133767124798		0.21670234527377386	0.9619205986281438
RPSAP12	0.3745713376115725		0.21675943104514533	0.9619205986281438
OR8D1	0.3745698104467538		0.2167641881927596	0.9619205986281438
PCDHB7	0.37455804772024864		0.21681175966890254	0.9619205986281438
PRB3	0.3745035626804012		0.21685457399743113	0.9619205986281438
SPINT1	0.37448011620045374		0.2168640882926597	0.9619205986281438
KIAA1217	0.3744784606251877		0.21686884544027402	0.9619205986281438
TRIM71	0.37438589299532943		0.2169259312116455	0.9619205986281438
SDR42E1	0.37437118919476026		0.21695447409733123	0.9619205986281438
FARP1	0.3743664337936226		0.21695923124494554	0.9619205986281438
KCNE1	0.3743194992886519		0.21699728842585986	0.9619205986281438
SPINT2	0.3740959577165518		0.2171733028875886	0.9619205986281438
RDH5	0.37400719700977253		0.217277960135103	0.9619205986281438
DHRS9	0.3739409402786141		0.21731126016840302	0.9619205986281438
SH2D4A	0.3738963823814869		0.21735407449693164	0.9619205986281438
GPR162	0.3738666103597108		0.21738261738261738	0.9619205986281438
PINLYP	0.373750343656636		0.21750154607297464	0.9619205986281438
AEBP1	0.3737078385419074		0.2175253318110461	0.9619205986281438
CDH23	0.3737046320108776		0.21753008895866038	0.9619205986281438
OR6B1	0.3737035353714521		0.2175348461062747	0.9619205986281438
SERPIND1	0.3736731448808936		0.21755863184434612	0.9619205986281438
BCAP31	0.3736149370538084		0.21763950335378907	0.9619205986281438
ZNF610	0.3735011140012819		0.21773464630607486	0.9619205986281438
AC092821.1	0.3735009948037508		0.21773940345368917	0.9619205986281438
FMC1	0.37342000906971695		0.2178155178155178	0.9619205986281438
SRP54	0.37341623218421827		0.2178202749631321	0.9619205986281438
FBLN7	0.373412494258588		0.21782503211074639	0.9619205986281438
CTNNA2	0.37339051314614896		0.21785833214404643	0.9619205986281438
AP001004.1	0.37325280277333167		0.21798677512963227	0.9619205986281438
RPSAP52	0.3732236171066369		0.21804386090100375	0.9619205986281438
RBM43	0.3731511481357392		0.21808191808191807	0.9619205986281438
RPL38	0.3731480832430409		0.21808667522953237	0.9619205986281438
FUNDC1	0.3730982392249311		0.21814851814851816	0.9619205986281438
C1QTNF3	0.37309192105773226		0.21815327529613243	0.9619205986281438
LRRC74B	0.37307452968856575		0.2181770610342039	0.9619205986281438
IZUMO4	0.37306947488565095		0.21818657532943248	0.9619205986281438
IFI6	0.3729691068457573		0.21823414680557537	0.9619205986281438
STPG4	0.3728350781553428		0.21835783264354694	0.9619205986281438
ARID3B	0.37283038177427236		0.21836258979116122	0.9619205986281438
DCAF11	0.3727507492223316		0.21839588982446126	0.9619205986281438
ARF5	0.37269088431203007		0.21845297559583274	0.9619205986281438
AC091491.1	0.37265748458039616		0.2184767613339042	0.9619205986281438
FAM57B	0.37263253579440386		0.21849578992436136	0.9619205986281438
NUMA1	0.3726198979229288		0.21850054707197564	0.9619205986281438
SNX15	0.37247975308689873		0.21861471861471862	0.9619205986281438
NEK4	0.3724340592718585		0.21865277579563294	0.9619205986281438
CHRM5	0.3724191776849905		0.21869559012416157	0.9619205986281438
LILRB1	0.372296862678106		0.2187717044859902	0.9619205986281438
HOXD1	0.37222779844424464		0.21881451881451883	0.9619205986281438
ASMTL	0.3721959948120769		0.21886209029066173	0.9619205986281438
TBC1D10C	0.3721788591815116		0.2188716045858903	0.9619205986281438
C2orf73	0.3721676883422507		0.21890966176680463	0.9619205986281438
PCED1B	0.3721450211406092		0.2189334475048761	0.9619205986281438
ALPP	0.37213033096838494		0.21894296180010467	0.9619205986281438
PSD2	0.372124710187846		0.21894771894771894	0.9619205986281438
CAMK1D	0.37199229831090086		0.21903334760477616	0.9619205986281438
ZNF660	0.371958517775152		0.21905713334284763	0.9619205986281438
CRISPLD1	0.371953752520552		0.2190666476380762	0.9619205986281438
APOBEC3C	0.37193016858891764		0.2190809190809191	0.9619205986281438
TSNAXIP1	0.37190295149233893		0.21909994767137625	0.9619205986281438
AC116366.3	0.37189169074854167		0.21910946196660483	0.9619205986281438
AC004967.1	0.3717453962770577		0.2192188763617335	0.9619205986281438
DMXL1	0.37166555987308514		0.21929499072356215	0.9619205986281438
SUGT1P3	0.37164914650887915		0.2193282907568622	0.9619205986281438
PTGES	0.37164736964668094		0.21933304790447647	0.9619205986281438
CCR4	0.3715439798764665		0.2194281908567623	0.9619205986281438
PSMA2	0.3715125640402988		0.2194710051852909	0.9619205986281438
AK7	0.3715065671726668		0.21948527662813377	0.9619205986281438
ITGB2	0.37136436847336063		0.21956614813757672	0.9619205986281438
C16orf46	0.3711761363579972		0.21970410541839114	0.9619205986281438
RPLP0P6	0.3710664782033802		0.2197754626326055	0.9619205986281438
C1orf127	0.37105963542081183		0.21978021978021978	0.9619205986281438
DDX11L2	0.371045769316066		0.21978497692783408	0.9619205986281438
ERN2	0.3709778212202598		0.21985157699443414	0.9619205986281438
SPRY3	0.37094442277546763		0.219865848437277	0.9619205986281438
HS3ST1	0.3709269584491765		0.2198706055848913	0.9619205986281438
KCNJ5	0.3708866632630527		0.21989914847057704	0.9619205986281438
HOXA7	0.37082570593126696		0.2199181770610342	0.9619205986281438
SPDYE6	0.370641134551076		0.22007516293230578	0.9619205986281438
CA12	0.3706405581463798		0.22007992007992008	0.9619205986281438
CITED4	0.3705881132154935		0.22009894867037724	0.9619205986281438
FHAD1	0.3705863494569308		0.22010370581799152	0.9619205986281438
SPAAR	0.3705579018306392		0.2201227344084487	0.9619205986281438
SPACA9	0.37052382619461743		0.22015127729413445	0.9619205986281438
INTS14	0.37042642595874303		0.22024166309880597	0.9620610845626428
CSF1R	0.370385129910193		0.22027496313210598	0.9620610845626428
CIRBP	0.37029816659095954		0.22037486323200609	0.9621133485571933
GDA	0.37023839962311245		0.2204176775605347	0.9621133485571933
FRAS1	0.3702181084248251		0.22043194900337756	0.9621133485571933
NPIPB2	0.37013158084205244		0.2204700061842919	0.9621133485571933
ROPN1	0.36988844343062705		0.2206650492364778	0.9622645415027944
MCOLN3	0.36988095049966935		0.2206698063840921	0.9622645415027944
NPAS3	0.36984310709831747		0.22069359212216355	0.9622645415027944
MFAP4	0.36976083646374736		0.22075543504114933	0.9622645415027944
RPL10A	0.36969657508308407		0.22080300651729223	0.9622645415027944
HAL	0.36968722239484564		0.2208077636649065	0.9622645415027944
CDH6	0.3695926737334621		0.2208743637315066	0.9622645415027944
AGR2	0.3695670193308548		0.22088863517434945	0.9622645415027944
LY6E	0.36948945773047137		0.22094096379810665	0.9622645415027944
ADM2	0.36941497932472395		0.2210170781599353	0.9622645415027944
ENPP3	0.36921431472777944		0.22110746396460682	0.9622645415027944
CES2	0.36919953829373414		0.22111222111222112	0.9622645415027944
ECT2L	0.3691789314459197		0.2211169782598354	0.9622645415027944
CP	0.3691641384522901		0.22114552114552113	0.9622645415027944
F2RL3	0.36900545189744616		0.22124542124542124	0.9624327678940836
HOXA2	0.3689473307483044		0.22131202131202132	0.9624327678940836
PDE1C	0.3689209834379281		0.2213215356072499	0.9624327678940836
VEGFB	0.3688554962466847		0.22139289282146424	0.9625439503619442
B3GALNT1	0.368696076623184		0.2214690071832929	0.9626421335538556
KRT14	0.36867590659361804		0.22150706436420722	0.9626421335538556
STX16	0.3686299648567038		0.22155463584035012	0.9626498553121124
CYP27A1	0.3684791428951156		0.22165453594025022	0.9628848935730523
NPDC1	0.36829129796693094		0.2217591931877646	0.9630111524163568
LGALS4	0.3682470565534264		0.22178297892583607	0.9630111524163568
PCDHGC3	0.36817341597640935		0.22182103610675039	0.9630111524163568
INTS2	0.368084738515702		0.22189239332096475	0.963047068538398
ZNF79	0.3679993307990765		0.2219209362066505	0.963047068538398
GTPBP1	0.36793177312004166		0.22198753627325055	0.9631372549019608
COPS6	0.36769758044738016		0.222158793587365	0.9634920634920634
CDH3	0.36763256063976296		0.22218733647305075	0.9634920634920634
PLEKHG4B	0.36740385343263626		0.22227772227772227	0.9634920634920634
FAF2	0.36732166250920417		0.2223205366062509	0.9634920634920634
EDC3	0.36730326188080664		0.22233005090147948	0.9634920634920634
CEP164	0.3672765597037654		0.22234432234432233	0.9634920634920634
SPN	0.3670120628465885		0.22250606536320822	0.9637224624253654
TMEM147	0.3669128624246066		0.22257266542980828	0.9637224624253654
ARHGAP4	0.3667448527300205		0.22264402264402264	0.9637224624253654
FCF1P2	0.3667425797109202		0.22264877979163694	0.9637224624253654
UBA52	0.36673370656101956		0.2226630512344798	0.9637224624253654
NT5DC2	0.36672013918382984		0.22267256552970838	0.9637224624253654
CCDC151	0.36655868793120905		0.22275343703915132	0.9638740222313709
ANAPC4	0.36632953630553095		0.22287712287712289	0.9642107429512246
ERRFI1	0.3661913570039321		0.222977022977023	0.9642196175200494
KLF12	0.366184284509371		0.22298178012463726	0.9642196175200494
ATP5G1	0.36606083132727335		0.22304838019123732	0.9642196175200494
GAPT	0.36602096267815515		0.2230626516340802	0.9642196175200494
ZFYVE28	0.3657899921769712		0.223157794586366	0.9643444307439375
WNK4	0.3656965906823221		0.2232196375053518	0.9643444307439375
DEGS2	0.36568076966120555		0.22322915180058037	0.9643444307439375
CABP1	0.36557806329571213		0.22329575186718043	0.9643737166324435
HECTD3	0.36545193108319735		0.22338138052423767	0.9643737166324435
PUDP	0.3654363975771795		0.22338613767185195	0.9643737166324435
EXOC3L4	0.36541943165785606		0.223419437705152	0.9643737166324435
ZC4H2	0.3652473882211928		0.22350030921459493	0.9643883415435138
GFI1B	0.3652094049395716		0.2235145806574378	0.9643883415435138
TRAF5	0.36503756347895633		0.2236144807573379	0.9645055395978662
C15orf59	0.36501237515900814		0.22363350934779505	0.9645055395978662
FCHO1	0.3648484186446966		0.22374292374292373	0.964521418323427
NUTF2	0.3648326259657038		0.2237667094809952	0.964521418323427
ABTB2	0.36482477121038676		0.22378573807145236	0.964521418323427
C17orf107	0.36477224330522356		0.22384758099043814	0.964521418323427
ZNF192P1	0.3647359361543913		0.2238666095808953	0.964521418323427
KLK10	0.3646292573425226		0.22394272394272394	0.9645769309567711
PLD5	0.364579285966476		0.22397126682840968	0.9645769309567711
ABCA10	0.36442918929254287		0.22405689548546692	0.9646541137945148
NPC1	0.364325782090968		0.22411873840445268	0.9646541137945148
SCIMP	0.36432192935874297		0.22412825269968126	0.9646541137945148
ADPRHL1	0.3642034940030608		0.22419960991389562	0.9646541137945148
MGAT4B	0.3641565399903334		0.22421863850435278	0.9646541137945148
FFAR4	0.36408353305795055		0.2242662099804957	0.9646613464293022
UBN2	0.3639680588304352		0.22433756719471004	0.9647708674304418
ZNF680	0.3638297823865005		0.22439465296608155	0.9647875816993463
ZNF845	0.36371059777406317		0.2244612530326816	0.9647875816993463
TMEM69	0.36357841256666185		0.22453261024689597	0.9647875816993463
GABRQ	0.36353076002616763		0.22455163883735313	0.9647875816993463
RPS18P9	0.36342055752088587		0.22458969601826745	0.9647875816993463
LAGE3	0.363312168977881		0.22464678178963893	0.9647875816993463
L1CAM	0.36327061451208664		0.22467532467532467	0.9647875816993463
MST1R	0.3632278047209066		0.2247086247086247	0.9647875816993463
MICD	0.3631396621762934		0.2247609533323819	0.9648151929752911
EHD2	0.3627380943242329		0.22498929641786786	0.965099715099715
PIPOX	0.36268328584795595		0.2250130821559393	0.965099715099715
GRM4	0.3626796759184054		0.2250178393035536	0.965099715099715
EXD1	0.362663872035274		0.22504162504162503	0.965099715099715
KDM3B	0.36258273386498063		0.22508919651776796	0.965099715099715
KIAA1683	0.362378252932051		0.2251653108795966	0.965099715099715
ADAM32	0.36234615178915053		0.22518433947005376	0.965099715099715
SRPK3	0.3621900456071853		0.22529851101279671	0.965099715099715
PPP1R9A	0.36217297399712334		0.22532229675086818	0.965099715099715
CEACAMP10	0.36216556244813053		0.22532705389848248	0.965099715099715
SIGLEC11	0.36207855279194423		0.2253603539317825	0.965099715099715
