	Score	0.95 MoE	P-Value	FDR
AC010378.1	0.3975499150242171			
RARRES2P8	0.397549915024216			
C1DP1	0.3975499150242158			
CA3	0.39754991502421544			
TRPC6	0.397549915024215			
RPL31P35	0.39754991502421405			
CR383656.1	0.39754991502421405			
RAC1P7	0.39754991502421405			
AC108860.1	0.3975499150242125			
AP000552.2	0.3975499150242121			
COX5BP1	0.39754991502421094			
CR391992.1	0.39754991502421066			
RPL7P47	0.3975499150242103			
HMGB1P10	0.3975499150242103			
RPL17P17	0.3975499150242101			
AC009413.1	0.3975499150242097			
AL606534.2	0.3975499150242093			
HMGB1P49	0.39754991502420917			
AC006028.1	0.3975499150242089			
AC023194.2	0.39754991502420817			
APOA1	0.39754991502420806			
RPS4XP3	0.3975499150242068			
IGHV6-1	0.39754991502420634			
AC025198.1	0.39754991502420595			
AC012146.2	0.3975499150242058			
LY96	0.3975499150242055			
LCE2C	0.39754991502420495			
AL020996.2	0.3975499150242041			
AC025271.1	0.397549915024204			
SETP8	0.39754991502420345			
RNASE8	0.39754991502420317			
AC027544.1	0.397549915024203			
AC008878.3	0.39754991502420245			
MTCO3P21	0.3975499150242023			
STMN1P1	0.397549915024202			
UBE2D3P2	0.39754991502420134			
SLC22A7	0.3975499150242009			
AC008446.1	0.39754991502420023			
RPS13P2	0.39754991502420006			
AC027575.1	0.3975499150241994			
RPL29P2	0.3975499150241994			
AC016546.1	0.3975499150241987			
CHRFAM7A	0.39754991502419856			
AC009779.7	0.3975499150241977			
PPIAP32	0.3975499150241974			
AC010409.1	0.397549915024197			
AC146507.2	0.397549915024197			
AL160275.1	0.397549915024197			
AC105031.1	0.397549915024197			
AL031284.1	0.39754991502419684			
NPM1P49	0.39754991502419684			
AC092809.1	0.39754991502419673			
AC135721.1	0.39754991502419657			
AC090543.1	0.39754991502419573			
RPL21P134	0.39754991502419573			
AP001258.2	0.39754991502419545			
AC104819.1	0.39754991502419534			
RPL12P24	0.39754991502419534			
AL662899.1	0.39754991502419507			
TPM3P1	0.39754991502419507			
IMMP1LP1	0.39754991502419507			
AC099344.1	0.3975499150241946			
RPL12P37	0.39754991502419434			
NDUFAF4P4	0.39754991502419296			
NKAIN4	0.3975499150241928			
AC110275.1	0.3975499150241924			
AC005105.1	0.39754991502419224			
PTPN2P1	0.39754991502419185			
TPT1P6	0.39754991502419185			
AC091167.7	0.39754991502419157			
AL136226.1	0.39754991502419157			
RPL18AP8	0.39754991502419074			
AC138473.1	0.39754991502419074			
FMO6P	0.3975499150241902			
AC098847.2	0.39754991502419			
KRTAP9-12P	0.3975499150241896			
AP002784.2	0.39754991502418835			
DEFB133	0.3975499150241879			
TERF1P5	0.3975499150241871			
GOLGA8M	0.3975499150241864			
AC063950.1	0.39754991502418585			
AL122008.2	0.39754991502418585			
AC064862.3	0.3975499150241856			
AL445305.1	0.39754991502418513			
AC068137.1	0.3975499150241843			
CCDC190	0.39754991502418413			
AC097263.1	0.39754991502418413			
COX7B2	0.397549915024184			
AC027139.1	0.39754991502418346			
CU638689.2	0.39754991502418235			
SEPT7P3	0.3975499150241821			
AC067945.1	0.39754991502418136			
TMEM95	0.3975499150241805			
LVRN	0.39754991502417997			
TDRD9	0.3975499150241794			
AC023825.1	0.3975499150241794			
AL357632.1	0.39754991502417886			
KRT8P30	0.39754991502417814			
AC025278.2	0.397549915024178			
AL512633.1	0.397549915024178			
IL27	0.39754991502417775			
AL136310.1	0.39754991502417775			
POU5F1P5	0.3975499150241773			
MTND2P20	0.3975499150241773			
METTL21C	0.397549915024177			
FAM213AP1	0.39754991502417647			
AC106872.8	0.3975499150241758			
ACTG1P1	0.39754991502417547			
KRTAP4-8	0.3975499150241748			
TEX33	0.3975499150241748			
AC108673.1	0.3975499150241745			
SGCA	0.39754991502417425			
APOH	0.3975499150241734			
CICP18	0.39754991502417186			
RPSAP4	0.39754991502417186			
AC099654.4	0.39754991502417175			
YWHAZP6	0.39754991502417175			
LRRC10B	0.3975499150241716			
AC021231.2	0.3975499150241716			
TPM3P6	0.3975499150241712			
RPS2P28	0.39754991502417103			
AL158062.1	0.39754991502417086			
TAF9BP1	0.39754991502417075			
AC074019.1	0.39754991502417003			
DUX4L46	0.3975499150241699			
ADORA1	0.3975499150241699			
RPL7P24	0.3975499150241699			
SFTPD	0.3975499150241699			
PHBP13	0.39754991502416975			
AL139317.4	0.39754991502416975			
NPM1P31	0.39754991502416975			
YWHAEP5	0.3975499150241695			
ZNF625	0.3975499150241681			
BRI3BPP1	0.3975499150241678			
ZNF736P9Y	0.3975499150241678			
AC044787.1	0.3975499150241677			
AC106800.1	0.3975499150241674			
TUBB4BP2	0.39754991502416726			
BLOC1S5-TXNDC5	0.39754991502416687			
CU633906.4	0.39754991502416687			
AC123904.3	0.3975499150241666			
SETP3	0.39754991502416615			
NPAP1P7	0.3975499150241654			
STAB1	0.3975499150241642			
RPL5P12	0.39754991502416404			
AP001793.1	0.3975499150241639			
PGA5	0.3975499150241631			
AC025186.1	0.3975499150241629			
AC098799.2	0.39754991502416265			
AC012569.1	0.3975499150241621			
HSPB2-C11orf52	0.3975499150241618			
C1orf105	0.39754991502416137			
ZDHHC20P1	0.39754991502416126			
WBP1LP1	0.39754991502416054			
CLDN19	0.3975499150241604			
FAM74A6	0.3975499150241596			
CST7	0.39754991502415943			
HNRNPA1P20	0.3975499150241582			
SPACA3	0.3975499150241582			
TAS2R60	0.39754991502415793			
GAPDHP66	0.3975499150241573			
CADM2	0.39754991502415554			
C10orf90	0.39754991502415454			
AC020937.1	0.39754991502415454			
CHST8	0.3975499150241539			
AC073347.1	0.3975499150241539			
GAPDHP70	0.39754991502415343			
AC139712.1	0.39754991502415304			
CES1	0.39754991502415205			
HNRNPA1P26	0.3975499150241516			
PMCHL1	0.3975499150241516			
PNLIPP1	0.3975499150241515			
KRTAP10-10	0.39754991502415105			
PLN	0.3975499150241505			
CCDC74BP1	0.3975499150241502			
MRGPRX2	0.3975499150241494			
PRR21	0.3975499150241481			
SEPHS1P4	0.3975499150241477			
CR383656.9	0.39754991502414755			
SAPCD2P2	0.39754991502414744			
PA2G4P1	0.397549915024147			
AL121594.4	0.397549915024147			
SERPINB12	0.3975499150241466			
AL365440.1	0.3975499150241466			
AC020728.1	0.39754991502414605			
ADAM18	0.39754991502414605			
TARM1	0.3975499150241459			
AC013410.1	0.3975499150241456			
AC083862.1	0.3975499150241452			
CNR1	0.39754991502414494			
GABPAP	0.3975499150241448			
TTLL9	0.3975499150241445			
AC019173.1	0.3975499150241444			
AC147055.1	0.3975499150241444			
AC114940.1	0.3975499150241441			
BTBD6P1	0.39754991502414383			
AC026271.1	0.3975499150241432			
H1FNT	0.3975499150241431			
TUBB4AP1	0.39754991502414183			
OR2L5	0.39754991502414155			
AC005531.1	0.3975499150241413			
CYP4F9P	0.39754991502414116			
RGS1	0.3975499150241396			
AC136612.1	0.3975499150241386			
KRT8P22	0.3975499150241386			
CYP51A1P3	0.3975499150241385			
CT55	0.3975499150241382			
AL354685.2	0.3975499150241382			
AP002414.3	0.3975499150241374			
MKI67P1	0.3975499150241374			
AL391261.1	0.39754991502413695			
VPS35P1	0.3975499150241361			
MTRNR2L3	0.3975499150241357			
GLYATL1	0.3975499150241353			
SMIM10	0.39754991502413517			
SHC2	0.3975499150241347			
ADAMTSL1	0.3975499150241337			
FAM71F1	0.3975499150241337			
AL138799.1	0.3975499150241329			
HSPD1P8	0.3975499150241317			
SLC7A10	0.3975499150241315			
TMSB4Y	0.39754991502413095			
DNMT3L	0.39754991502412984			
HSPD1P1	0.39754991502412956			
OR4M1	0.3975499150241294			
MARCH11	0.397549915024129			
KARSP1	0.39754991502412856			
C1QTNF9	0.39754991502412707			
AL118496.1	0.3975499150241268			
PABPC1P4	0.39754991502412595			
KCTD4	0.3975499150241258			
SOSTDC1	0.3975499150241258			
GK3P	0.3975499150241258			
TSKS	0.39754991502412534			
EPHA7	0.39754991502412534			
HTR3E	0.39754991502412507			
LAMC3	0.39754991502412496			
BX927223.1	0.3975499150241247			
AL662826.2	0.3975499150241247			
CR759870.1	0.3975499150241247			
CR788300.1	0.3975499150241247			
AL645936.1	0.3975499150241247			
BX000688.1	0.3975499150241247			
RFX6	0.3975499150241245			
FOLH1B	0.397549915024123			
AADAT	0.39754991502412074			
ANAPC1P1	0.3975499150241199			
AC068775.1	0.3975499150241198			
SOX3	0.3975499150241195			
FCGR3A	0.39754991502411935			
SLCO1B1	0.3975499150241176			
CD1D	0.3975499150241174			
AL049812.1	0.39754991502411685			
TMEM235	0.39754991502411685			
PTPN5	0.3975499150241164			
GPIHBP1	0.39754991502411613			
CICP2	0.3975499150241153			
PNLIPRP3	0.3975499150241152			
SOX17	0.3975499150241152			
MARK2P4	0.39754991502411463			
CICP17	0.39754991502411446			
PALM2-AKAP2	0.39754991502411335			
ALPPL2	0.3975499150241124			
MTND4P10	0.3975499150241124			
OR52N1	0.39754991502411197			
TCP10L	0.3975499150241092			
THEMIS	0.39754991502410747			
OR52N5	0.39754991502410736			
AL359263.1	0.3975499150241069			
COL20A1	0.39754991502410664			
AC068446.1	0.39754991502410664			
MCHR1	0.39754991502410636			
PRLHR	0.39754991502410597			
CBLN4	0.39754991502410303			
UGT3A1	0.3975499150241019			
TDO2	0.3975499150241012			
SYT9	0.3975499150241009			
ANKRD30BP2	0.3975499150240998			
SLC8A3	0.3975499150240976			
KNG1	0.3975499150240974			
HAPLN4	0.39754991502409676			
STON1-GTF2A1L	0.39754991502409565			
CDH22	0.3975499150240941			
C9orf152	0.39754991502409337			
PCDHB4	0.3975499150240928			
C16orf96	0.39754991502409215			
SSTR3	0.3975499150240892			
TMEM47	0.39754991502408904			
LRFN5	0.3975499150240868			
USP17L4	0.39754991502408643			
KIF4B	0.39754991502408615			
PSD2	0.39754991502408416			
HTR2C	0.39754991502408304			
FBN3	0.39754991502408277			
GABRR3	0.39754991502408127			
RIMS4	0.39754991502407705			
MYO3A	0.3975499150240741			
GAD2	0.3975499150240719			
AC098850.4	0.3975499150240719			
ADGRA1	0.39754991502407033			
ADAMTS5	0.39754991502404985			
ZNF831	0.3975499150240483			
CLEC18B	0.3975499150240247			
RPL23AP58	0.3975499150239204			
CU633904.3	0.39754991502352316			
SEPT14P8	0.3975499150230844			
AC020550.1	0.3975429939970878			
HIGD1AP16	0.39754299399708387			
TMSB4XP1	0.3975429939970825			
AC011452.1	0.39754299399707577			
AC140479.6	0.39754299399706405			
AC096921.1	0.39754299399706294			
AC114801.1	0.3975429939970597			
KF455155.1	0.397542993997059			
CKS1BP3	0.39754299399705834			
AL513475.1	0.3975429939970561			
LINC01835	0.39754299399705595			
RPL31P2	0.39754299399705556			
AL031729.1	0.3975429939970553			
SUGT1P1	0.39754299399705495			
TMSB10P1	0.3975429939970544			
AC021443.1	0.3975429939970543			
AC098934.3	0.3975429939970543			
SNRPGP14	0.3975429939970541			
AC007283.2	0.3975429939970541			
AC015795.1	0.397542993997054			
AC078974.1	0.39754299399705356			
AC022022.1	0.3975429939970533			
AC087393.3	0.3975429939970533			
AL603755.1	0.3975429939970532			
PDIA3P2	0.3975429939970529			
AL118558.2	0.39754299399705234			
AC113410.1	0.39754299399705106			
AC061975.3	0.39754299399705106			
ARSE	0.39754299399705023			
RPL21P16	0.39754299399612164			
TECRP1	0.3975429939961042			
AC011511.4	0.3975429939960844			
AL161669.2	0.3975429939960444			
AC006449.4	0.3975429939960409			
AC021205.1	0.39754299399604054			
AL359092.1	0.39754299399603243			
AC239859.6	0.3975429939960232			
AC068724.3	0.39754299399601695			
AC007881.1	0.39754299399601595			
SNRPGP5	0.3975429939923127			
RPLP1P13	0.39754299399230497			
AC073210.2	0.3975429939923047			
HSPE1P28	0.3975429939923022			
AC002310.4	0.3975429939923008			
AC099560.2	0.39754299399229687			
AL161420.1	0.397542993992294			
AL356575.1	0.39754299399228976			
AC036164.1	0.3975429939922895			
AL022238.1	0.3975429939922846			
AC016027.5	0.3975429939922833			
AC104333.2	0.3975429939922825			
AL627311.1	0.3975429939922822			
MT1XP1	0.3975429939922821			
AP001318.4	0.3975429939922814			
AC083863.1	0.3975429939922811			
AL161932.1	0.3975429939922811			
RPS29P16	0.3975429939922807			
AL139421.1	0.3975429939922807			
AL591926.3	0.39754299399228016			
AC211476.4	0.39754299399228			
AC079354.2	0.3975429939922799			
AL645949.1	0.3975429939922799			
HIST1H2BB	0.39754299399227916			
MZT1P1	0.3975429939922786			
JTBP1	0.3975429939922786			
AC140878.1	0.3975429939922776			
IL15	0.39733083347660964			
KRT17P1	0.39722760580082356			
VBP1	0.3968720481730614			
CCNH	0.396712119697422			
PRRC2C	0.3961407065860602			
SLC7A11	0.39589579044968903			
CCDC58	0.39568483884832306			
CRCT1	0.39554623733181754			
APOO	0.39553287959166367			
PDCD5	0.39503916937703715			
RPS28P7	0.39502322573669796			
AC211429.1	0.3947449410243982			
PRELID3A	0.39459809914576516			
FAM25A	0.3945380240227678			
DNAJC19	0.3942840080103462			
AC093768.1	0.3941484741940859			
KRT17P3	0.39410883997026686			
MARCKSL1P2	0.3940944619130515			
AC024940.6	0.39391182710456324			
RPL36	0.3938356343818021			
ARL2-SNX15	0.39377691804156517			
C11orf96	0.39374815569200694			
LRRC23	0.3936646200280371			
MYL6	0.3935887693731217			
CCDC153	0.3933151435776142			
ACOT7	0.3932672330699724			
CDCA4P4	0.393112775803864			
ALPK2	0.39310830370037886			
DEFB103B	0.3930623716512714			
DEFB103A	0.3930623716512714			
SKIL	0.3930368219725764			
RPS15AP10	0.3930172125285512			
EEF1A1P22	0.39281514470373813			
GMEB1	0.39278720446771326			
PCBD1	0.3927821022526451			
ZFP57	0.39268461889331835			
RPL13AP25	0.39262753541318685			
VNN3	0.3926072356917366			
PATE4	0.392569108463448			
PDE3B	0.3924421688698529			
INPP4B	0.3924276428471589			
RNF103-CHMP3	0.39229895598785386			
PDE6G	0.392292483052879			
LGI1	0.39205455064012307			
MSANTD3-TMEFF1	0.391993728860179			
AL450998.1	0.391977547452916			
SLC35G5	0.3918926143481985			
CACNA1D	0.3918228443535268			
COX14	0.3917038795359993			
AC068647.1	0.3916880277821551			
KBTBD11-OT1	0.39153991121754905			
AP000936.3	0.3915318041048895			
EEF1B2P3	0.3912925737983947			
RPL36A-HNRNPH2	0.391202343857012			
ACVRL1	0.39103657810200965			
LGALS17A	0.39102877895752514			
MRPL41	0.39101957887109456			
BEST3	0.3910180538803151			
OR7E13P	0.3908376024863452			
SPRR5	0.3908303552896181			
FBXO40	0.39081600212524115			
MT3	0.3907452245829311			
LILRB4	0.39072059782867763			
TERB1	0.3906756063427806			
COMMD1	0.39051736554556005			
LIX1	0.3902391328364362			
AC005410.1	0.39005814089742946			
CMPK1	0.39005571680028384			
GK5	0.39004902499920485			
CD69	0.390042507047118			
COPZ1	0.39003735831007275			
FDX1P1	0.3899740925940666			
AL845552.1	0.38996050500709356			
RPS27AP12	0.3898909309401091			
NDUFS8	0.3898563911059765			
AC010319.1	0.3898433818081046			
CHST5	0.3898274168959101			
MRAP2	0.3897881575197235			
TM4SF20	0.3896049866365548			
FADS6	0.389578002885833			
Z82195.2	0.3895531180442529			
ADGRL3	0.3895452535845437			
HSPA8P14	0.38952425354005515			
COQ7	0.38939247823828055			
PTGER1	0.3892854401191785			
NBEAP1	0.3892693355369377			
AC011479.1	0.3891398429716091			
DOCK2	0.3890508827678749			
YBX1P10	0.3889581662458209			
LEPR	0.38885435762168535			
AL034379.1	0.3888515182316488			
RBP7	0.3886821771776798			
KRT79	0.3886622743942074			
UBE2SP1	0.38824335947373034			
RPS4XP16	0.3882331340188799			
HSP90AB7P	0.38822680302547496			
BSCL2	0.38815663516482074			
FAM3D	0.3880982315313777			
AL807752.6	0.38807527604162984			
TTC39C	0.388073707026015			
ZNF702P	0.38804491073655595			
GPR89P	0.3879908799044052			
HIST2H2AB	0.3879519825305519			
SMIM4	0.3879305416505091			
PHYHIPL	0.38786556017194584			
AL645924.2	0.3877825786425566			
ACE	0.3876564795760012			
PTGES3P1	0.387632767946792			
AC011487.2	0.3875900852352389			
C6orf15	0.387567913952429			
SCGB1A1	0.38739243957785985			
NDUFB6	0.3872910813661919			
AP001324.1	0.3871738950440957			
AZGP1	0.38711145109104766			
SERP1	0.38707168399153113			
CACNA2D2	0.387071311444327			
SUCLG2P4	0.3870156460006639			
HNF4A	0.3869300466175731			
KCNJ11	0.3868912031096182			
NPAS3	0.3868408006462232			
TENM4	0.3868253112031297			
IFNL3	0.38671288002293636			
KRT8P14	0.38670479503669397			
AC068620.1	0.38670213019261374			
AL136531.2	0.3867007773835641			
KCNJ3	0.38668806286561624			
TIMM13	0.38665664754232903			
FDX1	0.386637212138368			
RAB41	0.38658665942626064			
ATP5E	0.38657701415979073			
MUC15	0.3865769800402672			
CFAP43	0.38654887219058254			
MRPS24	0.3865292957360603			
GUCY1B3	0.3863818751220179			
LDHAL6CP	0.3863780019364558			
TRPC4	0.38631800292570107			
SMIM1	0.38629465412455505			
ZAR1	0.38628014771003477			
AC008982.3	0.38626223636957874			
AC008982.1	0.38626223636957874			
KLK12	0.3862064424290294			
AP004607.7	0.3859195399271951			
INSIG2	0.3858552962713166			
AL592293.1	0.38579328644654787			
PCDHB3	0.38573885470195995			
RPSAP8	0.3857050726927786			
SEPT3	0.38568807067452215			
PSMA7	0.38565012173769736			
MMP9	0.38564175649993826			
KCNQ1	0.3856326868920085			
CKS1BP1	0.3856198054070732			
ACSL6	0.3855953672017607			
UBE2F-SCLY	0.38548903998280715			
NKX6-1	0.3853083702236857			
LILRB5	0.3853029937394611			
ANO10	0.3851024841292147			
CEACAM8	0.3850207743635751			
AADAC	0.38499626485835736			
CPT1C	0.3848879650976022			
ADIPOQ	0.3848804870676735			
CLDN14	0.3848599829210691			
RRP8	0.3847453282276983			
HTR1D	0.3845888230622938			
FFAR4	0.38457222433618105			
PIGHP1	0.38457188761575395			
RPL12P38	0.38447971014136656			
ATE1-AS1	0.38447267610806096			
ATP10B	0.3844347806141982			
CD34	0.3843770784420875			
FAM26E	0.3843478880385133			
AL355987.3	0.38432299766860983			
RPS19	0.38431900195977775			
FTH1P7	0.3841918907265396			
Z93929.1	0.38418613264087			
RNF2P1	0.38411406232263884			
MRPL57	0.38401638859813214			
SUPV3L1	0.38398826754037274			
PRRX2	0.38388625622908645			
VWA5B1	0.3838469471586516			
C11orf52	0.38380333236566855			
RPL23AP2	0.3837995044573718			
AC011979.1	0.3837422777016124			
SLA2	0.3837356018526317			
AC092053.1	0.3836872483051156			
EIF3M	0.38351311421159934			
AL627230.7	0.3835125569144813			
IFNB1	0.38340986850819647			
PRKAR2B	0.38339163671079685			
MGP	0.3833687709843833			
CDA	0.38316749327174593			
TMEM61	0.3831231659327065			
CCDC81	0.38312148479301206			
CEACAM5	0.3830325412374421			
RPL7P23	0.38302111010078177			
TMEM256-PLSCR3	0.3830087057872095			
PLIN1	0.38293904349695207			
WNT9B	0.3829369653680903			
KRT83	0.38291446869107376			
AC025449.1	0.38288931065481807			
JPH4	0.3828244124748464			
CLDN11	0.3828191341019451			
FLT1	0.3827543505733504			
AC098679.3	0.3827122252441007			
YWHAB	0.3827074116926651			
PRR35	0.3826369217213755			
AC091868.1	0.3825883072358653			
CITED1	0.38253164740157825			
C6orf52	0.3825147971315441			
SLC24A3	0.3824398539400623			
ANO4	0.38239272869024377			
FAAHP1	0.3823032467632618			
DENR	0.3822817190182175			
HSD17B3	0.3821947541116093			
FTH1P2	0.38201125321231466			
HIST1H3I	0.3819914732316563			
BABAM1	0.38196126017314913			
CHIAP2	0.38188728074499223			
TOP2A	0.38172286562339736			
NECAB2	0.3817080834138926			
SSX7	0.3816489787325234			
HIST2H3D	0.38155937834888			
IDO2	0.3815451163866148			
BX679664.3	0.3815052230528127			
KBTBD12	0.3813764127031304			
NLRP3	0.38129584216243595			
LCE5A	0.3811852790690749			
TNNI3	0.3811826290027212			
PPP1R36	0.38107983555535746			
AC093909.1	0.38106979681934344			
BNIP3P5	0.3810547834178704			
ZNF681	0.3809444724016407			
AC092073.1	0.3809121928129693			
TMOD4	0.3809022749170728			
SHE	0.38089362769492774			
AF146191.3	0.3808845622878863			
RARRES2P4	0.3808845622878863			
MSR1	0.38080798471528365			
DMKN	0.38080687268627206			
PLA2G12AP1	0.3807295456772387			
CSRNP3	0.38071625714689283			
SRSF9P1	0.38068049259200176			
FXYD2	0.38066539134414923			
C2orf83	0.380630264290509			
SOBP	0.38062434732094824			
SLC12A5	0.3805840327966472			
AP002414.2	0.38053398677089917			
ST6GAL2	0.38052448770334296			
CHGB	0.380465285308654			
DYNLT3	0.3804170326887071			
HNRNPA3P9	0.38035433011045455			
TTC6	0.38031695967239504			
AC034102.1	0.38030689537109086			
SLIT3	0.3802980049747289			
KRT84	0.3802893624221607			
CHCHD1	0.3802683706474744			
RETNLB	0.3802523538589822			
PMS2P5	0.38017110948494437			
KIAA1024L	0.38014169564607125			
PSMA1	0.3800544196532438			
HPN	0.3800329999963807			
CADM1	0.3800057378135223			
ATP5G1P4	0.379899776140795			
SEC14L3	0.3798219900448227			
AL512638.3	0.37981420951165384			
AC008013.1	0.37981420004050326			
DPP6	0.37975048918799426			
SH3GL1P2	0.3797164054963797			
COL6A4P1	0.3796639318173463			
CYBB	0.37964489117650735			
ZNF569	0.3792766084018495			
HAVCR2	0.37923983394287564			
SNX8	0.3792112201944959			
F12	0.37901150706840825			
EPHA6	0.37901105758634523			
OCLM	0.3789625652924817			
PKD2L2	0.37893751881685356			
ANKRD34B	0.3784048289602105			
C11orf70	0.37839421371801235			
TDGF1P3	0.378386625386408			
LMNTD1	0.37836435599532525			
AP001781.3	0.3782977520384349			
FAM9B	0.37828728384899946			
PRKCE	0.37826071683111784			
ZNF345	0.37822649102716965			
RADIL	0.3782051363188465			
APOC2	0.3780820929008627			
CICP6	0.37803438577766757			
AC073135.3	0.37803438577766757			
RPL7AP11	0.3779722177983056			
AL590867.2	0.3779217050632688			
ACTG1P9	0.37790756594489394			
AL162430.1	0.37788251818559637			
AC006122.1	0.377768664088319			
AC093525.1	0.3776931072087977			
CCDC102B	0.37755121025509497			
SPATA21	0.37752713964736045			
SV2B	0.37747046353828306			
C9	0.37745480880773535			
RNF181	0.3773750689329985			
SYNGR1	0.3772205533463378			
ADAM29	0.3771696338488335			
SERPING1	0.3770965702031522			
AC079416.1	0.3770431249065348			
GLRA3	0.37699694719638194			
PMS2P10	0.3769945138487448			
MYLPF	0.37698193368511146			
NPBWR1	0.37695463742698454			
S100B	0.37692941084925696			
AC007969.1	0.37691693469298027			
HIST1H3F	0.37677155847636096			
DNTTIP2	0.3767584279791437			
ALG13	0.37672964254599106			
CLCA3P	0.3767067264904354			
INSR	0.3767047610430625			
AC090527.2	0.37662292698270694			
FP565260.2	0.376602207431026			
HIST1H2BI	0.37658129761583			
ITFG2	0.37656630810958536			
PYHIN1	0.3765500224452523			
KLRC3	0.3764764623158315			
CCDC73	0.3764652330919435			
CCL17	0.37644275930291654			
DAPL1	0.3764415847092404			
GLRX3	0.37637748681307714			
CXCL17	0.37618368811743513			
HIST1H2BM	0.37614209545509464			
ZP4	0.37608277358817177			
FRMPD3	0.3759958001120583			
TM4SF19-TCTEX1D2	0.37591716043348894			
AC124068.1	0.37562238884361265			
PDE6C	0.37560470976965593			
PSMD9	0.3753099480507758			
DDC	0.3750910859055114			
SRRM1	0.37502009805679615			
RPL23AP74	0.37494968327530537			
ASPN	0.37477984463022895			
NOL8	0.37459678993048817			
C19orf60	0.3745784007210448			
KLHL38	0.3744367515142763			
AL590705.4	0.374309363762025			
HSPA6	0.3741650858906847			
UBE2E3	0.3741406783030302			
KNOP1	0.3740936357892987			
C11orf65	0.3740871272728154			
AL031846.1	0.3740284494008788			
DARS	0.3739717765826104			
CD3G	0.3739630532473192			
MROH8	0.37370996765343395			
UCKL1	0.37367338337132344			
TNNT2	0.37359038049299775			
SCNN1G	0.3734107496370388			
IQUB	0.37338116147238837			
KCNMB2	0.3733415488411515			
EXOC3L2	0.37324821986397394			
LRTM1	0.3732380881922016			
INSL3	0.3731804104474685			
RBM41	0.3731212688325687			
CINP	0.37312035633037			
TRAPPC2L	0.37310446231808486			
NLRP12	0.3730802024495178			
AL109936.4	0.3729945265146561			
IL1RN	0.3729349385285639			
MAGEA10	0.3727233635239405			
ATP13A5	0.3726853229543808			
ZNF625-ZNF20	0.37264763293241543			
RPL32	0.3724862741981012			
ZNF66	0.37238383064708763			
RPS14P4	0.3722667217683475			
ADGRF2	0.3722046210646245			
ZNF71	0.3721969745365035			
STAC2	0.3721148036134537			
RALA	0.3720003776798181			
AC136475.10	0.37133690972768946			
AC245100.2	0.3711904970196732			
DUSP8	0.37109320405888			
GYG2P1	0.3710486033553275			
DIO1	0.37094981684937034			
ENPP6	0.37094910103717044			
SIM2	0.3707105186857321			
CLIC2	0.3706372240274486			
MYL12A	0.37055617422319725			
EEF1D	0.3705386835960208			
GTF3C6	0.37047481949076827			
PMS2P2	0.3704616676837409			
LINC01556	0.3703420195275021			
FYB2	0.3701618756864294			
SLC5A10	0.3700499703445347			
AC008878.1	0.369974102963342			
OR14L1P	0.36994029584866406			
LARP6	0.36973030110878524			
NMD3	0.3696607311684221			
PRELID3B	0.36952311746594485			
CCDC114	0.36944666399271503			
KALRN	0.36937384076961705			
CRX	0.36931877166904564			
AC104772.1	0.36922397634907655			
PPP4C	0.3691931449570572			
AC098650.1	0.36911183405270687			
ZMYM5	0.3688309078339924			
EIF1AY	0.3687678550035112			
AC083873.1	0.3687576442145155			
PARD3	0.3684914715058863			
DVL3	0.3682535340395096			
AC245096.1	0.3681646858786749			
ADAP2	0.36808173245254044			
GPR173	0.3680791807406051			
KLHL35	0.3679414932350228			
CR753818.1	0.36780648462896354			
AL844851.1	0.36780648462896354			
BX927250.1	0.36780648462896354			
CR759790.1	0.36780648462896354			
ZNF804A	0.36768542200270893			
ADGRB1	0.3676572670700683			
AC007068.1	0.36765615388226097			
ELP4	0.3675879776562578			
TLE2	0.36758454336932994			
SLC26A7	0.3675183854945315			
AC116366.3	0.36733236941202657			
PRRT4	0.36723165012857806			
MEIG1	0.3671072111841077			
GRIA1	0.36705724314069754			
OSBP2	0.36703260610083255			
GPR182	0.3669016655038642			
PDE11A	0.3668415132166335			
AMER2	0.3667811198112772			
KATNAL2	0.36649232656155506			
AC017104.5	0.36643148815005777			
ART4	0.3663822443182589			
DCTN3	0.3663108246935379			
ZBTB16	0.3663062080030473			
AC134669.1	0.365819117460465			
TP53TG3GP	0.3657582226033363			
FIS1	0.36571450934475663			
ZSCAN18	0.365702684428368			
PDIA3	0.36507931441718844			
CCDC173	0.365074540223107			
ANXA5	0.3650321692492188			
COX5B	0.36486646224913294			
SIGLEC11	0.3648232085729236			
TAS2R14	0.36460121931039374			
AL691442.1	0.36446189030862924			
LMAN2	0.3643576280664877			
DLSTP1	0.3643380647350376			
CHCHD2	0.3642401495313203			
UBXN7	0.36406214348800453			
CYP21A2	0.36405500855934747			
C19orf33	0.36395960047115566			
POTEC	0.3635196821713659			
MRO	0.3634583960636943			
BST2	0.3633912747104002			
H1FX	0.3630882844546962			
KRT8P3	0.36299790805378035			
IYD	0.3627942660438253			
RPSA	0.36275438759846873			
FTH1P11	0.3627051829152877			
CTNND2	0.3626754348114874			
SERF1A	0.3626305836900618			
PIFO	0.3625562521779211			
DPM2	0.36231762571416465			
TIPARP	0.3623020634477887			
TBC1D31	0.36228914752435826			
TBC1D27	0.36214342181731546			
AC004951.2	0.36211895648988607			
POLR2E	0.36199824428971883			
SFR1	0.36196723974534295			
KPNA4	0.36183704389174154			
TIMM17B	0.3617780226960175			
DUSP23	0.3616303952193247			
GABBR2	0.3615233223982342			
TATDN1	0.36144301244860366			
