	Score	0.95 MoE	P-Value	FDR
TULP4	0.04040258414797877			
TMPPE	0.04027020230471507			
HMGB1	0.04025012036070785			
KNTC1	0.03998019992393917			
EHD4	0.03996210225322405			
RPS28P7	0.03991679797349554			
PPCDC	0.039598962831594905			
CCS	0.0394461852454302			
KRT86	0.039424440423202374			
SIRT5	0.03936036960068162			
RBFOX2	0.039138734953916995			
DENND4A	0.03883847640705273			
AASS	0.03855586487248316			
FAM199X	0.03817231903285669			
IDE	0.038119711930332846			
PEX7	0.03772436390392613			
MID2	0.03749660952387313			
HSDL2	0.037460294745328575			
EPRS	0.03741531074217263			
CDC73	0.037295554290224256			
IFI44L	0.03725205618044308			
GREB1	0.037188274331006244			
GTF2A2	0.03707713365795657			
USP17L3	0.03691390085152966			
GNA15	0.03690043445798446			
FAM83B	0.03666497335171606			
ASPHD1	0.03656243470952471			
GNG2	0.036531660970281286			
WDR7	0.03643746611292144			
EXOC6B	0.03630785200225015			
UBE2Q2P2	0.036024596866646004			
AL671277.1	0.03571095162832692			
RPL7P1	0.035207670017835244			
ERO1B	0.03493735060843218			
CD55	0.034853664145523766			
BCL2L2-PABPN1	0.03472570661790479			
ZW10	0.034658906263714144			
MYO18B	0.03449543725992902			
GUCY1B2	0.03427093623105512			
PALM	0.034236381037983425			
AC010132.2	0.03421344445724272			
LGALS1	0.034075298074719144			
XRCC6	0.03362515081946469			
SPIRE1	0.03326078990362067			
AC092143.1	0.033166373909653116			
CCDC170	0.033070952320171876			
PLK4	0.033011491331218494			
BUD13	0.03272232951568631			
THUMPD2	0.0325699952895971			
WDR48	0.032441829298744784			
SRGAP2C	0.03235824211746724			
TIMP4	0.03225050282697491			
MYO1B	0.032173194287192175			
AL034379.1	0.03213791946583941			
ATG10	0.03200009262420162			
LSM6	0.03173087042514924			
ETHE1	0.03166001944975228			
AP000893.1	0.0316125894890955			
KCNT2	0.031454204990243595			
BCAM	0.03131882873258616			
LHCGR	0.031257972473570914			
UTP6	0.031171751291638697			
TMF1	0.031062923321646185			
TLK1	0.030319140963103088			
DPAGT1	0.030225262151452697			
C10orf105	0.030096183397185727			
NDUFS8	0.030013591945075684			
OLIG2	0.029923038811386832			
DIRAS2	0.029467358434671673			
TTC23L	0.029127124005651418			
VSIG8	0.02906754951231617			
ATP8B3	0.028655635611129784			
AUH	0.028354151167279146			
COG5	0.028271319160316735			
FAR2	0.028194529874032075			
APCDD1	0.027949986849254635			
LINC01835	0.02793502376076859			
AL121594.3	0.027585343334910452			
METTL15	0.027467385791732905			
LAMP2	0.027339292020056524			
ROBO2	0.027293614285804905			
CD226	0.027184844069806056			
VWA8	0.027011957519242367			
NME7	0.02697689880224442			
FAM162A	0.026956309713227128			
PTN	0.026233462720692588			
ASCC3	0.026131663470550882			
KCNS2	0.025880736352440828			
CFH	0.025767171144232204			
HLA-DRB5	0.02572992876822295			
AC012158.1	0.025406200232655766			
USH2A	0.025217794957991254			
BOD1	0.025169826855159574			
PAK2	0.02487368967799567			
LONP2	0.02466156647047657			
AC139494.5	0.024659378863467137			
RAB3GAP2	0.02414342086916323			
GPA33	0.02411453576196104			
CAPN14	0.024013610872995136			
ARMC9	0.023979236029012637			
SLC13A1	0.023661438234121743			
SMPX	0.02358161424382819			
CHAD	0.023249273342993027			
NBEAP3	0.023129255658784723			
FCN1	0.0229917652298682			
PRELID1	0.022840411513957944			
CD19	0.022555243844968778			
ITM2A	0.022545203135813676			
AC013474.1	0.022502824734253458			
LZTS1	0.02241677697729774			
EEF1DP5	0.022415892541053188			
CTPS2	0.022305273600444923			
FHL1	0.022160939112396763			
COL6A1	0.021723892358328032			
PRDM9	0.02170873620293716			
IGFBPL1	0.02166826183574632			
AC003005.1	0.021626620928313335			
ADHFE1	0.021509125237381948			
TMTC3	0.021272754013247627			
GALNT5	0.021257345396745505			
SMIM15	0.021236372498929894			
ATP1B2	0.021096937467845616			
RLBP1	0.02103385055533501			
AC104451.1	0.020855521341722378			
TBC1D10C	0.020790489632372698			
DES	0.020753680285413943			
CEACAM16	0.020459030670183464			
SMIM2	0.020420959870657274			
PTGES3P1	0.020207146177709353			
ARSE	0.020139792588768964			
CRHBP	0.020128138074071315			
RPL7P19	0.019957893561731638			
CTRC	0.01992016997191339			
FTLP10	0.01933111372016663			
AC009238.2	0.01928039164854475			
GRIN2A	0.01917397202087277			
SERPINB9	0.019168754849024812			
RAD21L1	0.019153275253666883			
OR7D4	0.018939005752511263			
ZFY	0.018883321243035014			
CYB5R4	0.018859087935216054			
IFI6	0.018765236679116188			
CACNA2D3	0.01859841247015945			
BCO1	0.0183899686165815			
TEX101	0.01832640901307906			
TLR9	0.01814599977651358			
CTBP2P4	0.0180928180989275			
KLHL41	0.01803441205781172			
SRD5A2	0.01802471900075056			
CCK	0.017927526530033596			
GDPD3	0.017868186828673683			
CAMKV	0.017748477733849105			
OR2H2	0.01766959673735269			
AC079781.1	0.017659430803460045			
PDGFRL	0.01762413203883635			
RTL3	0.01761731354552989			
SMOC1	0.017605461003914406			
SRSF12	0.017436517388440532			
DEPTOR	0.017358085620807824			
AC244154.1	0.01728725677524741			
CPLX2	0.017175886266402658			
OR4K2	0.017155428544220738			
AMYH02020865.1	0.01710805156739798			
CDA	0.017084827204573598			
MMP8	0.01708413188273514			
CHMP4B	0.017020299169892932			
OXGR1	0.016998321045000625			
DAP3P2	0.016874920826932514			
BX927235.2	0.016799715534559494			
ASB4	0.016763043247967895			
CLHC1	0.016761884322106586			
IL33	0.01662797291011933			
GFY	0.016567952437656283			
MAJIN	0.016543301039857534			
C4orf22	0.01653257466023577			
RABL3	0.016426246606923874			
AC068647.1	0.016405695765220017			
AKR1C2	0.016213800959059783			
GALNT16	0.016147356320175974			
PTPRC	0.016143265453934384			
FO681491.1	0.01613962534806374			
SALL4	0.01613122647153939			
PTPN22	0.016062619610887115			
IL4	0.016010239502453533			
AC210544.1	0.015967242228639007			
VWA5B1	0.01583223191175972			
RASA4DP	0.01583051905844296			
BMP5	0.015784781596208233			
RPL31P2	0.015731030726660242			
IL23A	0.015687518962794172			
DPYSL2	0.015510421167534781			
OR5H14	0.01542020283562777			
F2RL2	0.015310708913997087			
AC133555.1	0.015305660669088238			
TEX15	0.01525870405156786			
CACNA1H	0.015087996374647262			
AC098847.2	0.015053815283311697			
AC011330.1	0.015020640779179209			
ZNF677	0.014969756675334032			
AL138921.3	0.014786003678176998			
SKAP1	0.01470429982683366			
ATP6V0A4	0.014561647029487975			
RPL7AP53	0.014553519892183108			
FOLR1	0.014498975614312067			
AC022016.2	0.014452990360824189			
TSSK2	0.014429707433272662			
CA6	0.014345159093418092			
AC004692.1	0.01406856992959095			
ACAT1	0.014056835503901102			
ANO2	0.01404861860991704			
PRKAA2	0.013839700853687121			
CACNA2D1	0.01382369633679386			
TSPAN8	0.013811605020664301			
SPATA4	0.013768766395692576			
HOXD4	0.013714243970138961			
THY1	0.013674541747527497			
AC103564.2	0.0135867186641538			
GGTLC5P	0.01355523612295868			
OVOL3	0.01343940307031974			
ZNF101P2	0.01337604179720702			
AL136133.1	0.013372990306541467			
AL359385.1	0.013363922692537365			
PALM3	0.013328657433698134			
AC013470.1	0.013327730981498462			
AP003097.1	0.013308554522717996			
HMGB1P3	0.013282180402215354			
AC020661.2	0.013229980725993318			
AC093655.2	0.01319769979342717			
AC067968.1	0.013100024068260873			
OR3A3	0.013072034080107748			
AL391516.1	0.013071581188331622			
OR13A1	0.01307077946794343			
ASZ1	0.012934181104858476			
GNB5	0.012547532287506474			
ZNF681	0.012486886671907171			
CYTIP	0.012378950754717294			
SSX1	0.012311741054648493			
AC097372.1	0.012256321634232827			
AL604028.2	0.01224313450524194			
VNN2	0.012194402145219883			
AC006001.4	0.012187462986693955			
EIF5AP4	0.012114144682228446			
AC004890.3	0.012099146494991778			
ABCB11	0.012084787043328573			
USP17L1	0.011939115272297976			
RANP3	0.01193162306032461			
GYPE	0.01192098695626342			
BAK1P1	0.011919814044776496			
KRTAP4-8	0.011857203385406778			
AL109809.1	0.011787223029043689			
AL138721.1	0.01177722393952679			
AC104446.1	0.01159703949749966			
RAB44	0.011580394460332941			
TMEM108	0.011570374956791233			
SDR42E1P2	0.011506728924618926			
AP002414.2	0.011490263940434571			
AC005105.1	0.01140524862732582			
NAT2	0.011402139595650153			
ZNF962P	0.011366345068223371			
RPS19P1	0.011330640665641808			
AC145285.5	0.011326652037388241			
TPTE2P6	0.011116071921390505			
WHAMMP2	0.011079111872783612			
OR52I2	0.011018719785651544			
CRCT1	0.0110104621939738			
BX842568.3	0.010978473513308922			
PRELID2P1	0.010933024258541013			
DPPA2	0.01080439141842835			
KIF18BP1	0.010737810791727644			
LTK	0.010645789814385995			
CRYBB1	0.0106403096226804			
ENAM	0.010623727011073085			
AP000925.1	0.010588754154992943			
RCAN2	0.01054002132881115			
FRMD3	0.01053199827397086			
IZUMO1R	0.010406636134732614			
AL606534.5	0.010360136213489171			
FAM237B	0.010343217913377023			
FREM1	0.01030280273796574			
KLF3P1	0.010241619749163879			
C8orf44-SGK3	0.010215782632119428			
IGLV1-50	0.010187465765660118			
AC138356.2	0.010147631719071635			
ODCP	0.009970584389849307			
AIF1	0.009940832362732481			
AC025518.2	0.009926434312708442			
SETP12	0.00986307680588253			
GNLY	0.009849518308595708			
OR7E136P	0.00982976599850404			
AP000936.3	0.009806032138504478			
HSPE1P28	0.009781892760971491			
AC023141.2	0.009765544197496135			
LRRC15	0.009743769068793925			
FOXI1	0.00974260698219115			
ADGRG5	0.009624362183620455			
DOK6	0.009506485721793			
AC093422.1	0.009495398428285834			
AC092427.1	0.00949033374895052			
YWHAZP4	0.009465983657357827			
AC122718.2	0.009456681288154231			
MTND6P19	0.009404049281978761			
CCT6P2	0.00938915811267799			
KCNJ13	0.009381422238214136			
AP001885.1	0.009362536681274288			
GDAP1L1	0.009323934169188405			
OR2I1P	0.009313771656910703			
FKBP1C	0.009300622494571817			
AP001284.1	0.009297477506065015			
KIRREL2	0.009291078737329473			
DNM1P51	0.00924242811008501			
HIST2H2AB	0.009233416491959856			
AC106800.1	0.009208673038668803			
GAP43	0.009208067587078463			
AP000811.1	0.009182892502035639			
RPS2P52	0.009108083940906916			
RPS4XP2	0.009094032280851238			
ZP4	0.009085674093244525			
KRTAP2-4	0.009078504921455989			
FAM163A	0.009060871636974723			
PHKA1P1	0.009028370506602003			
H3F3AP6	0.009028127472830534			
PAICSP1	0.009009463802606707			
RPL23AP60	0.008989812280091818			
RPL23AP88	0.008989812280091818			
CCR9	0.008972263077664414			
SLCO1B7	0.008943674939633758			
CDH18	0.008905506848873193			
ADAMTSL1	0.008774710895372293			
LIMS4	0.008686796004587263			
KLK9	0.008684026278380318			
ST13P5	0.008486382000956416			
FGD5	0.008482519915064159			
RET	0.008475986458111472			
PSG6	0.008467163352636116			
TWIST2	0.008465854434300235			
LUM	0.008450092039814647			
NLGN1	0.008448760262264418			
H2AFZP1	0.008432228483206376			
NCAM2	0.00838271273691599			
PSME2P2	0.008382543269895959			
DRD1	0.008339023272462217			
AL772284.1	0.008334144629793623			
AC026877.1	0.008311863950542673			
AL591719.1	0.008285810242400432			
NIFKP3	0.00825729793117228			
AC068134.3	0.008226953181355365			
MFAP3L	0.008189452119878272			
LAYN	0.008188293801590559			
AC073349.2	0.008173509266683763			
AL022394.1	0.008154770145114579			
AC002310.4	0.008095135144819552			
MRPL35P3	0.00804850411433809			
ARHGAP6	0.007924700339077505			
AC211429.1	0.007920228034587862			
ZNF569	0.007909200090557605			
RIMKLBP1	0.007882623163079956			
FABP4	0.007877885818541524			
AC083902.2	0.007838850602545308			
GDF9	0.007809315172905432			
ADAMTS20	0.007730151603994326			
ATP6V0E1P2	0.0076600233760327424			
CASP16P	0.007618408718061349			
AC079602.4	0.007618272107120178			
PHF21B	0.007612283069173524			
HMGB1P49	0.007581724281141396			
KCNH2	0.007542043982742422			
CCL5	0.00754022714463263			
MROH7-TTC4	0.00751575442418757			
SNTG2	0.00750677988032307			
NOTO	0.007502787649651549			
PDCD1	0.007492524668381662			
BMS1P3	0.007483485459553368			
CCDC177	0.007466908491391227			
AC046176.1	0.0074013476454934946			
RBBP4P2	0.007379091083591857			
SIAH3	0.007364077165780263			
SLCO4C1	0.007355725707287139			
MTCO3P11	0.00730247655099589			
THAP12P1	0.007286257083822335			
H3F3AP4	0.00726855509621563			
OR2B6	0.007268230135153502			
RPS21P1	0.007232633862605631			
HS6ST1P1	0.007220892404863059			
UGT1A10	0.007139129754633498			
AC034105.3	0.007137486378140833			
PHGR1	0.007120326173382862			
CHST1	0.007116463724024457			
AC022973.1	0.007073281769999803			
MRPS6P2	0.0070421918716362915			
AOAH	0.007018010328309068			
Z84478.1	0.006924909586609078			
AC243659.1	0.006871313421818368			
FAM166B	0.006838083799034393			
ELAVL3	0.006837737163076379			
AKAP17BP	0.0068153267897413045			
SNRPCP19	0.006803167608959627			
MED15P9	0.006791936850965683			
RPSAP14	0.006592684613212594			
MLNR	0.006569211835478431			
SOBP	0.006491669678381864			
PXDNL	0.006427876452076115			
TSHZ2	0.006421623631787111			
INSM2	0.006417339935433151			
SRP9P1	0.006407035678779657			
AC107032.1	0.006406631554269223			
BX119917.1	0.0063698393789799615			
AC010867.1	0.00636706311885676			
AL021407.3	0.0063370860995406834			
MMP10	0.006310361428897808			
STARD6	0.006309148672567994			
TRPM6	0.006283453480859301			
NNMT	0.006257743887254537			
AL136146.1	0.0061293705366403115			
ATP5L2	0.00602068523377445			
KRTAP1-5	0.006018628846305423			
RPS27AP13	0.005899714914545863			
IGHEP2	0.005899324222196205			
HSD11B1	0.0058965055251338615			
RSPH6A	0.005889974335212473			
ZNF486	0.005883864443318167			
AP001004.1	0.005867530571162023			
DEFB1	0.005863520687585704			
AL359955.1	0.005816501800780498			
SLC47A1	0.005814647988451729			
SEMA3G	0.0057978886692725455			
CHURC1-FNTB	0.0057633479698285675			
AC079882.1	0.005757307998843877			
AC100778.3	0.005719164041465779			
AC009967.1	0.005703390443790505			
AC018804.1	0.005688555286521885			
OR6C4	0.005686038195472963			
AC068790.1	0.005684091875218146			
CAPN6	0.005666521475437222			
NRXN3	0.005666008863116116			
SLC25A39P1	0.005665576174626642			
BANF1P4	0.005619630456532545			
XKR4	0.00561559659457354			
HMGB1P14	0.005569595533504497			
ISLR	0.005537702124222254			
NTSR1	0.005535197831918504			
AC011530.1	0.005527868553025975			
RXRG	0.005511802513857486			
CASQ1	0.005491480024008345			
AC073410.1	0.005491190834682297			
PSMD10P1	0.005464411312911759			
NUDT16P1	0.005430169515681013			
CYP2B7P	0.005391250753907874			
MTND4LP30	0.005331444904746308			
AC004263.1	0.00532307947123377			
AC239868.1	0.005239814922299309			
TEX19	0.005210147574032599			
KRT74	0.005197420627466508			
ARHGAP9	0.0051939025823504546			
AL365357.1	0.0051498749607471125			
GAPDHP60	0.005092136074651168			
ANKRD7	0.005085409246500774			
EIF4A1P2	0.005048456902221385			
PKIB	0.005018201281367287			
AC091153.1	0.004986145508759667			
PTCHD1	0.0049822371718628465			
CTNNA1P1	0.004951234688968599			
SPATS1	0.004944787611422678			
OR2AG1	0.004939746118001738			
HLA-U	0.004923627431541362			
AL135786.1	0.00489855909721645			
YRDCP2	0.004874130315344522			
VSTM2L	0.00487193910259847			
GRPR	0.004740677619872513			
AL049829.3	0.004717779447715199			
EEF1A1P22	0.0047056038975903484			
RFX4	0.00465965923476592			
LRRC55	0.004638012966581295			
ADRB3	0.004633761759546211			
AL365440.1	0.0046246607618487335			
AC245297.1	0.004605546990924451			
OR6K1P	0.004599479818776253			
TRBV9	0.004588677260803253			
HAS2	0.004580809208301703			
AC069368.1	0.004570991978470968			
AC018892.2	0.00454452574419788			
GSG1	0.004531874499088789			
AC106788.1	0.00452550719252731			
RNF175	0.004523323694820897			
LRRC69	0.004500534837050938			
AL442663.4	0.004454433610412196			
FOXB2	0.004437937587074273			
RGS7	0.004431990681557226			
SLC2A10	0.004421578446012845			
HSFY1	0.004412670162310481			
AC010234.1	0.004358104368303406			
TMEM97P1	0.004331060303519361			
HMGB3P7	0.004307414654512221			
AC073264.3	0.004306490102044615			
SLC22A31	0.004284787256035231			
RSPH4A	0.004269408027898053			
AQP7	0.0042682463503611445			
CDH16	0.0042598136567260905			
CCNB3P1	0.00422996319081337			
AC244034.1	0.004224427014477247			
AC009136.2	0.004214205392510716			
PIPOX	0.004212451212785029			
AL355102.2	0.004178085046578808			
AF279873.1	0.004148130029635991			
MTCO3P21	0.0041282125510250815			
CFAP206	0.004122186374689733			
ROPN1B	0.004076264070799134			
AL591926.3	0.004035897888236238			
AC004754.1	0.004031661153623381			
METTL15P1	0.0040236974852793025			
AP001804.2	0.004016320880455734			
RPL7P47	0.004010324844215891			
AC099522.1	0.003990924015128065			
SLC9A4	0.003985598101712788			
AP002004.1	0.0038871341081171138			
BX276092.2	0.0038768224610256858			
STMN4	0.0038249966312713614			
NPY6R	0.00382238478129823			
AC091812.3	0.0038144942706253003			
ZNF29P	0.0037521228315259532			
AC092128.1	0.0037496908255097955			
LCN6	0.0036662033079930593			
AC092329.3	0.0036068504135576434			
AL354893.1	0.0036055962695279572			
CLDN18	0.003587946769663227			
AC091042.1	0.003576535870526472			
ZAR1	0.003568791699746422			
CCT5P1	0.0034767262265684357			
AC125604.1	0.003463094817913625			
AC113410.1	0.0034462923839618416			
FILIP1	0.00344148399659856			
KRT222	0.003424215561821914			
AC090004.1	0.003392281548531588			
HIST1H3I	0.003349275850492832			
DMRT1	0.003305935295263493			
MME	0.003288492997387065			
FAM92B	0.0032773563755669755			
INGX	0.003250191308936945			
KRT18P57	0.0032181267433961267			
AC241640.4	0.0032157878978383595			
POM121L9P	0.0031955306574901103			
FGF17	0.0031872439485831554			
CITED1	0.0031862614737925726			
FTH1P19	0.0031748411497860797			
AC112191.2	0.0031741741431964314			
NTRK1	0.003172477681373998			
CR1L	0.0031719642015750906			
AC005244.1	0.003157874583205389			
PIK3CG	0.003122272811540282			
KRT17P5	0.0031028212817558673			
SLC25A1P1	0.0030291678126802314			
NELL1	0.0030192781787415305			
SPATA20P1	0.0030112173050490985			
DPRXP4	0.003002917040275182			
TEX11	0.002997858946431033			
COX4I1P2	0.002981265887570372			
MROH3P	0.0029780679973552193			
SELL	0.0029552335029803464			
AL390026.1	0.002937661497346934			
AC091804.1	0.002936538077041629			
OR51D1	0.0029207655232977997			
FRG2	0.00291038322035789			
AC011247.3	0.002903985086897241			
ZNF280B	0.0028974654416802155			
RPL37AP8	0.0028959194577420537			
RPL23AP90	0.002881848895653284			
SIGLEC16	0.0028718078157692214			
AP001372.4	0.0028706091762033155			
SIGLEC22P	0.00286098220824205			
GATA1	0.002839618843262197			
AL133271.1	0.0028246870413624224			
F2	0.002808943900436592			
AC092073.1	0.0028068643761244203			
AC008567.1	0.0028006981962234445			
CLDN24	0.002756797606382613			
RPSAP70	0.0027549322454701523			
DEFB109F	0.002753304731884528			
KRT8P15	0.0027052907177850037			
CD3E	0.0027013106343933796			
IFNW1	0.0026400231353096645			
PPIAP31	0.002637871614702209			
BX248409.1	0.0026295188006830203			
PABPC1P11	0.0026183757157913694			
NCR1	0.002613159196854813			
HMGB3P22	0.0025898450267102984			
KCNG2	0.002580458198180527			
RPSAP61	0.002558627899446952			
MIA	0.002554117657892735			
AC026951.1	0.0025325164960139338			
ANGPTL5	0.0025049206761347843			
AL391987.6	0.002491633757274912			
AL442128.1	0.002491632852902604			
TEKT2	0.0024883723774030714			
FGR	0.0024730927177769113			
DCLK3	0.0024729480534524894			
XBP1P1	0.0024360973328767313			
EEF1A1P12	0.0024341637139152104			
AL512288.2	0.002427150857283805			
HSP90AA5P	0.0023964694202828762			
HNRNPA1P3	0.002391445623432788			
NTSR2	0.002389840605446457			
NCKAP5	0.002386441407658012			
HNRNPMP1	0.002385765986979235			
RPL12P38	0.002384506116592908			
PCNAP4	0.002373181372207834			
KRT8P43	0.0023664593986218933			
KRT18P11	0.002355345255519257			
AC022182.3	0.002347963972085461			
SLC10A1	0.0023313448093689316			
TMEM229A	0.002321440395711882			
FXYD2	0.00231287836563704			
AL354794.2	0.0023110245016424364			
AC091152.1	0.0023095642985704783			
KCNJ10	0.0023069771011551853			
AL627308.1	0.0022992645087909977			
AL591767.3	0.002295654077394104			
NBPF2P	0.002294463485681117			
PGK1P2	0.0022903918413204488			
EEF1A1P1	0.002286180756913247			
C10orf53	0.0022663414629888784			
CLDN19	0.002260444784832336			
LDHAP3	0.002240578150094451			
AL133163.1	0.0022333226275725276			
OR13C6P	0.0022328867175680557			
AC013439.1	0.0022287706092603975			
MFAP1P1	0.0022236314086332334			
HNRNPA3P8	0.002223310713505384			
PRAM1	0.0022089311306570268			
RNASE6	0.0021940992629066285			
GGT4P	0.0021733500789774193			
AC092638.2	0.0021584195220164673			
AL591424.1	0.0021579463074145994			
GRM8	0.002157627413357628			
PTMAP1	0.0021544259493920274			
PRSS38	0.0021482698889805146			
AGGF1P2	0.0021414508765022684			
RPL6P30	0.0021338592054888405			
PMPCAP1	0.002111889711588106			
THEG	0.0021004154095391513			
HCG22	0.0020973204080808635			
AC010642.1	0.0020896167879745054			
RPS4XP19	0.002087570320570182			
HTATSF1P1	0.0020852072255774247			
RHOXF2B	0.00207887410293117			
SLFN14	0.0020788701198478296			
VTI1BP2	0.0020680765558528666			
AC108693.1	0.0020508640379880813			
TPRG1LP1	0.002050514304763065			
DCD	0.002042974398542214			
AC120036.2	0.002040671068626319			
CCL24	0.0019992950187452626			
AC024257.2	0.00199912231633905			
IL1F10	0.001981330191800786			
TDGF1	0.0019686247292999078			
KRTAP5-2	0.0019580907395876975			
HMGB1P8	0.0019470961272978673			
PDILT	0.001927600501703807			
AC093392.2	0.0019262264971192766			
ALDH1A1	0.0019128559590858014			
RPL14P3	0.0019058767175182836			
HSPE1P2	0.0018953738187588126			
GS1-279B7.1	0.0018582190842182265			
VTCN1	0.0018493106588484795			
SIGLEC1	0.0017821968740881183			
GP2	0.0017784055955490635			
BMS1P8	0.0017735750512996363			
PREX2	0.0017596084738506254			
RPL13AP6	0.0017556268407832455			
HSPB1P1	0.0017542748771070284			
THAP12P7	0.001719377972819862			
RFX8	0.0017058658341580493			
CNTNAP3P1	0.0016798537747666471			
XIRP2	0.0016784937227953703			
EFNA2	0.0016782041868886638			
AC131056.5	0.0016757915426373708			
POTEF	0.0016453462519974344			
CCDC151	0.001581197048185939			
TRPA1	0.0015761315294472297			
MYL7	0.0015644793861322765			
C1orf141	0.0015486666353603015			
RPL7P49	0.0015434624807418788			
RPL23AP32	0.0015423200855569775			
AC023162.1	0.0015415667158550966			
RPL17P51	0.0015134002550744887			
USP44	0.0014672434262111823			
CSTL1	0.0014576826561257432			
AC012442.3	0.0014450718739404587			
RPS26P47	0.001422940666014104			
LRRIQ4	0.0014038969743580697			
EPGN	0.0013369992625527074			
AC005077.1	0.001322522069599899			
TRIM49	0.0013200382310502386			
RPL36AP29	0.001289145090320722			
AC226101.1	0.0012786497119504745			
AL512430.1	0.001276494628264566			
PIP5K1B	0.001267544260000262			
RPL23P8	0.0012637909229477268			
AL031133.1	0.0012587618505144735			
GABRG3	0.0012508502125896696			
BTNL8	0.0012482562393648262			
NDUFB5P1	0.0012432379156503285			
RPL17P36	0.0012403237346734096			
AL096855.2	0.0012224637494681293			
AICDA	0.0012046960238314617			
GRM7	0.0012044399337976927			
TMEM176A	0.0011937841240373837			
AC026458.1	0.0011700063300183778			
FOLH1B	0.0011643567899574643			
KBTBD11-OT1	0.0011575914978242316			
CSTP1	0.0011485863911376037			
AL357752.1	0.0010818212907257594			
CHCHD2P2	0.0010522865847194447			
AC100771.1	0.0010206523315915426			
TGIF2P1	0.0009817934487491983			
AC099513.1	0.0009806084178247121			
RIMS4	0.0009759115792843255			
AL591135.1	0.0009736818182267894			
PBOV1	0.000967103486943275			
AC121758.1	0.0009503301612640211			
OR1C1	0.0009464352269412904			
RPL7P23	0.0009437832281122705			
BANF1P2	0.0009128050411323138			
OR7E161P	0.0008929925485762951			
HSPE1P22	0.0008879208807616724			
BX842568.2	0.0008814305831318763			
AC239859.2	0.0008563391936639882			
CST2	0.0008522215013688619			
BTG4	0.0008424210652427125			
ERAS	0.0008324544087604676			
NPAS4	0.0008223337027693948			
FAM25C	0.0008211079910347501			
HNF1A	0.0007933543149450361			
EIF2S2P3	0.0007738526514372838			
AMTN	0.0007655426071517946			
KRT8P22	0.0007574124594354668			
EEF1A1P28	0.0007541968288881616			
HSPE1P3	0.0007488550223321684			
CNR1	0.0007198418040844177			
KY	0.000716908307625054			
TSPO2	0.0007125367063260491			
TCERG1L	0.0007022173086117			
GUSBP3	0.0006720504752323734			
SNX18P2	0.0006191308849862937			
SPACA3	0.0006124045239449883			
KCNK15	0.0005865399882601986			
AL117187.1	0.0005821337776243539			
RPSAP54	0.000562325592728615			
AC040162.2	0.0005598063211809663			
MTND6P4	0.0005472640587467376			
FDPSP3	0.0005399319449323234			
MAP1LC3C	0.0005297649239531839			
AL592437.2	0.0005234138638939665			
PRR13P5	0.0005130591097301355			
KRT8P48	0.0005103656323279469			
KRT12	0.0004965657509825511			
BTF3P7	0.0004918894147294316			
YWHAEP5	0.0004915344996003422			
AL445487.1	0.0004626531276263892			
CARD18	0.0004549041497535394			
CKS1BP3	0.0004514258233518537			
AMD1P3	0.00042750605323078254			
AC089987.1	0.0004259238116958883			
AC011468.4	0.00039910484935481104			
MS4A10	0.00039011519202053084			
AL136310.1	0.0003807406993069279			
OR52N1	0.0003700293556866424			
TAGLN2P1	0.00036017507376836605			
GGTLC2	0.0003587367614356555			
RPL7AP50	0.00035056892694732233			
AC135586.2	0.00034279242111035586			
KCNJ4	0.0003414351888013144			
RPS7P11	0.0003321572900955651			
RPS13P2	0.00033058665214678266			
FUT5	0.00032847648308372956			
CR788300.1	0.00032300222180506945			
AL662826.2	0.00032300222180506945			
CR759870.1	0.00032300222180506945			
AL645936.1	0.00032300222180506945			
BX000688.1	0.00032300222180506945			
BX927223.1	0.00032300222180506945			
LONRF3	0.0003047630126042006			
UBBP3	0.0002775918423322878			
AC068137.1	0.00027720940958472014			
RPS15AP6	0.0002636741506729159			
AC117392.1	0.0002446146032716639			
RPS29P5	0.0002372177908166549			
MAGEA2B	0.00022349824997054205			
COX7B2	0.00021278531045462612			
AL359265.2	0.00019919354977967972			
AC087385.1	0.00017356198424031447			
DLEU7	0.00015990803464074717			
RPL7AP4	0.0001474989116816278			
RPL36AP39	0.00014474423196586466			
AC103810.4	9.797741985648026e-05			
HMGB3P4	8.229817165946032e-05			
AC083829.1	6.519892440308218e-05			
HIST1H2APS3	-7.85288897532246e-05			
OR10K1	-8.519758622228428e-05			
RPL26P6	-0.00011947849078780082			
AC073073.1	-0.0001243837788612096			
AC002075.2	-0.00012900124284215224			
OR4E2	-0.00015069069262426738			
AC009502.2	-0.00016312290915799777			
FAM238B	-0.00016778338544288536			
AC098799.2	-0.00018007999820032037			
AL121594.5	-0.00023877268205331392			
PIP	-0.0002404390057772822			
UGT2B4	-0.00025311252809158354			
RARSP1	-0.00026107997050535875			
AL391422.1	-0.0002636255294861731			
OR4F17	-0.00026429745792815463			
AC225613.1	-0.0002682501291453729			
AC006529.1	-0.00028929522616395195			
LACTBL1	-0.00029861680704998926			
TNFRSF13B	-0.00030861949114882733			
DUTP6	-0.00032931293245975953			
PPP1R16B	-0.0003374759317911717			
MYMX	-0.0003537768702230055			
AC093249.4	-0.00036705468448024566			
UNC93B8	-0.0003676800156045437			
MUC20P1	-0.00038047056731594			
C6orf118	-0.0003861863932020617			
WNT8B	-0.0004003754372713246			
PRSS35	-0.0004010458088453888			
IQCA1L	-0.00040147036244090445			
OR10Z1	-0.0004034094782106454			
LARP1P1	-0.00040818620997197676			
